sample0,sample1,sample2,sample3,sample4
Cc1cccc(C(=O)NCC2CN(C)CCO2)n1,Cc1nc(N2CCc3cc(Cl)ccc32)sc1C(=O)N(C)C,CCCNc1nc(C(=O)C(C)(C)CS(=O)(=O)N(C)C)cs1,CC(C)CCOc1ccc(C(=O)N2CC3CCCC(C2)C(=O)N3)cc1F,Cc1c2ncn(CCC(=O)N(C)Cc3ccc4c(c3)OCO4)c(=O)c2nn1C
CCc1nnc(CC(=O)C2(c3ccccc3)NCCN2)o1,CCOc1ccc(C(C)C)cc1NCc1ccc(F)cc1,COc1ccc(COC(=O)c2cccs2)cc1,CCOC(=O)C1CC(NC(=O)c2cc3occc3n2CC)CN1C,Cc1sc2nc(CN3CCN(S(C)(=O)=O)CC3)nc(N)c2c1C
CCC1COCCN1C(=O)C1OC(n2c(C)cc(C)cc2=O)CC1O,Cc1ccc(S(=O)(=O)N2CC(C(=O)N3CCNC(=O)C3)Cc3ccccc32)cc1,CN(C)C(=O)CNCC#Cc1nnc(C2CC2)n1N,N#Cc1ccc(NC(=O)N2CCC(Nc3ncccn3)CC2)cc1,COc1cccc(OC(C)C(=O)Nc2cc(Cl)ccn2)c1
CCOc1ccc(C(=O)Oc2ccc3cncn3c2)cn1,COCCN(CC(C)C)C(=O)Cn1ccc(=O)[nH]c1=O,COc1ccc(C(=O)c2nc3ccccc3nc2C)cc1F,Cc1ccnc(NC(=O)c2ccc3nc(C)c(C)nc3c2)c1,O=C(Nc1ncccc1CO)c1ccc2[nH]c(=O)oc2c1
CCNc1nc(-c2ccc(OC)cc2)nc(-c2cnn(C)c2)c1N,CCC(OC)C(=O)Oc1ccc(Cl)c2ccccc12,CC(C)COC(=O)CNC(=O)N1CCN(C(=O)c2ccccc2F)CC1,C#CCOc1cccc2c1C(CC)NCC2,Cc1ccc(NC(=O)C2CC2)c(C(=O)Sc2nc3c(C)cccc3s2)c1
Cc1ccc(OC(C)C2CC2)c(-c2nnc(Cc3ccc(F)cc3)o2)c1,O=C(c1ccc(=O)[nH]c1)N(Cc1cncs1)C1CC1,NC(=O)CN(CNC(=O)Cc1ccc2c(c1)OCCO2)c1ccc(F)cc1,Cc1cc(NC(=O)CNC(=O)c2ccccc2C)no1,CCC(C)NC(=O)C(C)NC(=O)c1ccc(CC#N)cc1
CC(=O)NC(C)C(=O)NC1CCN(c2nc(C(C)(C)C)cs2)C1,CCOC(C)C(=O)Nc1ccc(F)cc1,O=C(NCc1ccc(O)cc1)NS(=O)(=O)c1ccccc1Cl,CCC(CNC(=O)c1ccc2c(c1)CCO2)S(=O)(=O)c1nc2ccccc2[nH]1,C=CCN(CCCNC(=O)CC(O)C(C)C)c1ccc(F)c(F)c1
COC(=O)Nc1ccc(C)cc1NC(=O)Cc1ccccc1,CC(C)CNC(=O)c1ccc(SS(=O)(=O)C(C)(C)C)o1,COc1ccc(N(CC(N)=O)C(=O)c2cccc(C(C)(C)C)c2)cc1,CCOC1CCN(C(=O)OCC(=O)NCc2ccccn2)CC1,O=C(Cc1cccc(F)c1)Nc1ccc2c(c1)NC(=O)CO2
CNC(=O)c1ccc2c(c1)C(=O)OC2c1scnc1C,COCCNc1nc(OCC(C)(C)C)c2c(N)n(C)nc2n1,COc1ccc(S(=O)(=O)CCCN2CCN(C(C)=O)CC2)cn1,CC(C)c1cc(CSc2nnnn2CCc2ccccc2)no1,O=C1NC2C(NC(=O)N2c2ccccc2F)N1C#Cc1ccco1
CC(CC(=O)NCCCNc1ccc(F)cc1)C1CC1,O=C(CCc1cccs1)N1CCC(F)(F)C2(CCN(NC3CC3)C2)C1,COC(=O)c1c(Cl)cccc1NC(=O)N(C(C)C)C1CC1,CC(C)CNS(=O)(=O)C(=O)C(C)(C)NC(=O)N(C)C,CCCNC(=O)c1nc2c(Br)cccc2s1
CCCNC(=O)c1ccc(CCNC(C)=O)cc1,CCCC1CCC(NC(=O)c2cccnc2S(N)(=O)=O)CC1,COc1ccc(C(=O)Nc2ccc(Cc3ccncc3)oc2=O)cc1,CCN1CCOC2CCN(c3ncnc4ccc(C)cc34)CCC21,Cc1occc1C(=O)OC(=O)N1CCN(CC2C(C)(C)C2(C)C)CC1
O=C(CNS(=O)(=O)c1ccncc1)Nc1ccccc1Cl,CCC1COCCN1c1ccc(-n2cnc3ccccc32)nn1,COCc1nc(CNc2ncccc2CN2CCCC2=O)cs1,CCCn1ncc(C(=O)CC(C)(O)N2CC(C)OC(C)C2)c1C,CCN1CC2(CC1=O)CN(OC)CCN(C(=O)CC(=O)NC(C)=O)C2
CCNC(=O)c1ccc(Cl)c(N(C)C(=O)Nc2ccccc2)c1,O=C(Cc1cccnc1)NC1CCC(NC(=O)c2nc3ccccc3[nH]2)C1,Cc1nc2c(C#N)cnn2c(C)c1Cc1ccc(F)cc1,Cc1ccc(-n2c(C)nnc2SCC2CCCN2CC(N)=O)cc1,CCCCn1nc(S(=O)(=O)c2nccn2C)cc1C
CC(C)(Oc1cccnc1OC1CCCC1)c1nc(N)nc(N)n1,CCC(C)NCNC(=O)c1cc2c(=O)c3cc(Cl)ccc3oc2nc1C,CC(C)OC(=O)CNc1nc(-c2ccc(F)cc2F)cs1,CC(OCc1cccs1)C(=O)NC(=O)C(C)(C)C,CC(Cn1cnc2ccccc21)NC(=O)c1ccccc1
CCCc1ccccc1NC(=O)c1cc(C(C)C)c(OC)cc1C,CC(C)NC(=O)N1CCN(CCC(F)(F)F)CC1,COC(C(=O)NCCC1Cc2ccccc2NC1=O)c1ccco1,CCCS(=O)(=O)N1CCC(CN2CCOCC2c2ccccc2)CC1,N#Cc1ccc(-c2ccco2)c(NC(=O)Cn2nnc3ccccc32)c1
NC(=O)CNC(=O)Cc1ccc2nc(-c3ccc(F)cc3)cn2c1,COCCCNc1cc(N)nc(Cc2ccccc2Cl)n1,N#CCCc1nn(CCc2ccc3c(c2)OCCCO3)c(=O)o1,Cc1c(N)cccc1OC(=O)c1ccc(=O)[nH]c1,CC(C)(C)NC(=O)NC(=O)c1cn(-c2ccccc2Cl)cn1
CC(CNCc1cccc2cn[nH]c12)Nc1ccc(CC(N)=O)cc1,CCc1cc2c(cc1CC)CN(C(=O)OCC(=O)Nc1cccnc1)CC2,Cc1nc(C)n(CC(C)(C(N)=O)c2cccc(CO)c2)n1,O=C(CCCC(=O)N1CCCCCC1=O)OCC(F)F,CCCCNC(=O)Cn1cc(-c2cc(N)cc(F)c2)cn1
Cc1cnn(CCNc2cccc(F)c2C#N)c1,COC(=O)C(Nc1cccc(Cc2cnc(N)nc2)c1)N1CCCCC1,NC(=O)CNC(=O)c1ccc(-c2cc(N)cc3[nH]ccc23)cc1,CCC(C)NC(=O)c1cccc(N2CCOC(C)C2)c1,COc1ccc(F)cc1C(C)CC(=O)Nc1c(C)nsc1C
Cc1cc(CNc2cnn(-c3cc(-c4ccccn4)ccn3)c2)no1,CCOc1cn(-c2ccccc2)nc1CC(=O)N(C)C,COc1ccc(CNc2ccc3c(c2)OCC(=O)N3)cc1,Cc1ccc(C(=O)CSCCCCCc2cnn(C)c2)s1,O=c1c2ncsc2nnn1NCc1ccccc1
O=C(N1CCC(Oc2ccccn2)C1)C1(Cc2ccccc2)CC1,COC(=O)OCC(CC(=O)C1CCOC1)N1CCOCC1,Cn1ncnc1NC(=O)CCCNS(C)(=O)=O,COCN1C(=O)NC(OC)C(C(=O)c2ccc(F)cc2)=C1C,O=c1ncccn1-c1noc(CNc2ccccc2)n1
N#CC(c1cnccn1)N1CCN(C(=O)Cc2ccccc2)CC1,CC(=O)NCCc1ccccc1C#CCO,CC(C)S(=O)(=O)NC1CC1CC1CCCO1,O=C(NCCc1ccc(Cl)c(Cl)c1)N(CCNC1CC1)C1CC1,Cc1cc(C)n(C(=O)NC(C)CNC(=O)c2ccncc2)n1
CC(C)Oc1ccc(-c2nccc(N)n2)cc1C1CC1,CC1CN(C(=O)CN2CCC(C)(O)C(O)C2)CCO1,CCOc1ncnc2c1CCN(C(=O)NCCNC(=O)C(C)C)CC2,COc1ccc(CNCc2ccco2)cc1OC,Cc1cc(C(=O)Nc2ccc(OC(C)C)cc2)c(C)n1C
Cc1noc(C)c1Cc1cccc(NCC(=O)Nc2ccccn2)c1,O=C(NCCC(O)c1ccccc1)c1ccc(Oc2ccccc2F)nc1,CC(=O)N1CCC2(C1)CN(c1ccccc1)C2,O=C(CNC(=O)N1CCOCC1)Oc1nc2ccccc2s1,CC(=O)N1CCN(C(=O)c2cc(-c3ccccc3Cl)[nH]n2)CC1
CCOc1ccc2c(c1)nc(C(C)NC(=O)c1ccoc1)n2C,Cc1ccc(C(=O)N(CC2=CC3N=CC=C3C=C2)c2ccccc2)cc1,COC(=O)CCCNC(=O)Nc1ccncc1,N#Cc1ccc(CNC(=O)Nc2ccc(OCC(N)=O)cc2)cc1,Cc1cnc(N(C)Cc2cccc(Cl)c2)nc1
CCc1c(C)nc2ccccc2c1-c1nc2ccc(C)cc2o1,COCCN1CCOCC12CCN(c1cc3cc(F)ccc3o1)CC2,O=C1NCCNC1N1CCN(C(=O)c2ccccc2F)CC1,Cc1nc(Cn2c(=N)n(C(=O)OCCO)c3ccccc32)cs1,CC(CS(=O)(=O)OC1CC1)C(=O)Nc1ccccc1N1CCCCC1
Cc1cc(C)nc(-c2nc3cc4c(cc3n2C(C)C)OCCO4)n1,CCOc1nnc(CNC(=O)c2sc(-c3ccccc3)nc2C)o1,C=CCCCNC(=O)C(CC)c1nnc(C2CC2)o1,CC(Cc1ccc[nH]1)c1cc(=O)c2c(C#N)cn(C(C)(C)C)c2[nH]1,CC(C)CCNS(=O)(=O)NC1CC2CCCc3cccc1c32
CCc1ccc(-c2cnc(C(=O)N3CCC4(CCOCC4)CC3)o2)cc1,O=C(COC(=O)CCN1CCCCCC1)Nc1cc2c(cc1Cl)OCCO2,O=C(NCn1c(C(F)(F)F)nc2cccnc21)c1cccnc1,Cc1nnc(CNCc2nc(CC(=O)N3CCCC3)no2)n1C,C=Cc1ccc(OC2(C3CC3)CC(C)=NC2=O)c(Br)c1
CN(C)C(=O)COS(=O)(=O)c1ccccc1,Cc1n[nH]c(-c2ccc(CC(=O)NC(CO)C(C)(C)C)cc2)n1,CCOC(=O)C(O)(N1CCOc2ccc(CC)cc2C1)C(F)(F)F,O=C(NCC1CCCCN1S(=O)(=O)c1ccccc1)C1CCCO1,CCCCCC(C)C1CCCN1C(=O)c1cn(C)c(=O)c2ccccc12
Cc1ccccc1-c1n[nH]c(C(=O)c2cnn(C)c2)c1Cl,O=C(CN1CCC2(CCCO2)CCC1=O)c1ccc2c(c1)CCCC2,Nc1ncc(-c2ccc(-c3ccc(O)cc3)cc2)nc1Cn1cccn1,O=C(Nc1ccccn1)N1CCN(Cc2ccc(F)c(F)c2)CC1,CC1(C)CN(C(=O)CNc2cccc3ncccc23)CCO1
O=C(Nc1ccnc2c(-c3ccco3)cccc12)C1Oc2ccccc2O1,CNC(=O)c1cc(CN2CCOCC2)ccc1F,COc1ccc(-c2noc(CNCCC3CCCCC3)n2)c(F)c1F,COc1cccc(C(=O)Oc2nc3c(C)nn(C)c3c(=O)n2C)c1,O=C(NCCc1nc2ccccc2[nH]1)c1ccccc1NC(=O)C1CC1
COC(=O)COc1ccc(NC(=O)c2ccccc2)cc1OC(F)F,COc1cc2c(cc1C(OC)c1ccc(CO)cc1)oc1ccccc12,O=C(Nc1ccc2c(c1)COC2)C1(c2cccc(F)c2)CCCC1,O=C(CCCc1ccccc1)NS(=O)(=O)c1ccccc1,CC(C)NC(=O)C1CCN(C(=O)CCCC(=O)N(C)C)CC1
CSC1CCCN(C(=O)NCCOc2ccc(Cl)cc2)CC1,CC(C)c1ccc(N(C2=CS(=O)(=O)c3ccccc32)c2ccccc2)cc1,CC(C)Cn1c(Cc2nccs2)nc2cc(Br)ccc21,CN(Cc1cscn1)C(=O)c1ccc(Br)c(F)c1,CCC1C(=O)N(C)CCN1CNC(=O)c1cccc(C(C)C)c1F
CCCNC(=O)C(NC(=O)C1CCCO1)C(C)C,COC(=O)c1ccc(Cc2cc(N)on2)o1,CCCNS(=O)(=O)Cc1ccc(NC(C)=O)cc1,CCc1c(C(=O)c2ccn[nH]2)[nH]c(C)c1NC(=O)c1cnc2cccc(C)n2c1=O,CCNC(=O)C(C)(N)Cc1ccc(C(F)(F)F)c(N)c1
O=C(CNCCn1cccn1)c1ccc(F)cc1,Cc1cc(C)n(NC(=O)C2CC2c2ccccc2)c1C(=O)c1ccco1,COc1ccccc1OCN1CC(O)CC1c1noc(C)n1,COc1ccc(NC(=O)c2ccc(O)cc2)cc1Oc1ccc(F)cc1,Cc1cc(CC(C)C(=O)N2CCC(CNC(=O)C3CCCC3)C2)[nH]n1
CCN1Cc2ccccc2CC1C(=O)NCCC(C)C,C#CCNC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,CCC(=O)N(CC1CCCO1)C(=O)c1cc2cccnn2n1,O=C(c1ccoc1)N1CC2CC(C1)c1cccc(=O)n1C2,CC(Cn1c(-c2ncccn2)noc1=O)NCCc1ccccc1
CCOc1ccc(-c2nc3c(s2)COCC3)cc1C(C)C,Cc1c(CNCC2CC2)c(=O)oc2c(C)c(O)ccc12,Oc1ccc2c(c1)C(c1ccccc1)NCC2,Cc1cnc(NC(=O)c2cccc(Br)c2)cn1,CC(Oc1cncc(Br)c1)C(=O)N(C)C
COCCc1ccc(NC(=O)NCCCn2cncn2)cc1,Cc1nc(S(C)(=O)=O)nc2c1CCN(C1CCCC1)CC2,CCC(=O)Nc1ccc(C(=O)OC(C)c2cccc(N(C)C)c2)cc1,CC(=O)c1nnc(-c2csc(CNc3ccc(Cl)cc3)n2)o1,Cc1cc(OC(=O)c2cc(Br)cc(C(=O)c3cccs3)c2)nn1C
Cc1cccc(C(NC(=O)c2ccccc2O)c2cccs2)n1,CCCCOCC(=O)C(C#N)c1cccc(OCC(C)C)n1,CN(C)C(=O)COc1ccccc1NC(=O)c1ccc(Br)cc1,CCc1onc(C)c1CNC(=O)c1cccc(C)c1C,CC(C)NS(=O)(=O)c1ccc(NCC(F)(F)F)cc1
CN(C)C(=O)c1ccc(N2CCCCS2(=O)=O)cc1Cl,COC(=O)c1cnn(-c2ccccc2C#N)c1CC(C)C,CCC(C)NC(=O)c1ccc(NC(C)=O)cc1,Cc1ccc(NC(=O)c2cccs2)c(NC(=O)Cc2ccccc2)n1,CCN1CCOC(CCC(=O)NCCc2ccccc2)C1=O
CCOCc1ccccc1CNc1cccc(-c2ncn[nH]2)c1,CS(=O)(=O)c1ccc(C#N)c(-c2ccc3c(c2)OCO3)n1,CC(NC(=O)c1cc(C(N)=O)on1)C1CN(CC(C)(C)C)CCO1,COc1ccc(C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1OC,COc1cc(C)ccc1NC(=O)c1ccc(Oc2ccccc2)cc1
Cc1[nH]ncc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1,Cc1c(C)n(-c2ccccc2)c2ncnc(C(=O)NCC(C)C)c12,Cc1nc2nc(N)nn2c(C)c1CCNCc1cn[nH]c1,CN(C)C(=O)C(C)(C)NC(=O)NCc1ccco1,COC(=O)c1cccc(NC(=O)c2cnc3ccccn23)c1
Cc1ccc(C)n1S(=O)(=O)c1cccc(C(F)(F)F)c1,Cc1nn(C)c(C)c1OC(=O)C1CCCN1CC(=O)N(C)C,CCN(CC1CCCO1)C(=O)c1cccc(-c2nc(-c3ccccc3)n[nH]2)c1,CC(=O)Nc1ccc(SCC2CCCN2C(=O)C(C)C)cc1,CCCc1onc(C)c1C(=O)NCCCNC(C)=O
CC(NC(=O)c1cccc(-c2cnccn2)c1)N1CCCC1=O,CN(Cc1nnc(CSc2ccccc2)o1)c1ccc2nccn2n1,COc1cc(CN(C)C(=O)c2c(N)nc(N)nc2N)cc(Cl)c1OC,Cc1nc2c(c(=O)[nH]1)CCN(Cc1ccc(Br)cc1)CC2,CCCn1nccc1C#N
COCn1nc(C)cc1C(=O)NC1CCc2ccc(F)cc21,CCc1nccc(C(=O)N2CC(N(C)Cc3nnc4n3CCC4)C2)n1,Cc1cc(C)cc(C(=O)N2CCCC2(C)C(=O)Nc2nccs2)c1,O=C(CCCS(=O)(=O)c1ccncc1)C(=O)NC1CCCC1,CCN1CCN(CC2CCCC2C(N)=O)CC1
CCCCc1nn(C)cc1C(=O)NC(C)c1ccccn1,CC(CNCc1ccccc1F)NC(=O)CC1CCCO1,Cc1cccc(C(=O)Nc2ccccc2)c1Nc1ccc(C(=O)c2cn(C)nn2)cc1,CCOc1ccc(Nc2cc(=O)nc(N)[nH]2)cc1Br,CC(C)N(Cc1cccn1C)C(=O)c1cncn1-c1ccccc1
COc1cc(-c2noc(CCc3c[nH]c4ccccc34)n2)cc(OC)c1OC,COc1ccc(C(=O)N2CCNC(=O)C2)cc1F,Cc1cc(C)c(NCc2ccccn2)c(N2CCOCC2)c1,Cc1ccc(C)c(NC(=O)N2CCn3c(nc4ccccc43)C2)c1,CNC(=O)CCn1nc(C)c2ccccc2c1=O
COc1ccc2[nH]c(=O)c(-c3ccccc3F)nc2c1,CCOc1ccc(NC(=O)Nc2ccc(F)c(C(=O)NC)c2)cc1,Cc1cnc(NC(=O)SCc2ccc(Br)cc2)s1,COc1ccccc1CNC(=O)CCN1CNc2ccccc2C1=O,N#Cc1cccc(NC(=O)c2cc(Cl)ccc2Cl)c1
Cc1ccccc1C(=O)NCCNC(=O)c1cccnc1,CCN(CCC#N)C(=O)N1CCN(CCC(=O)NCCC(C)C)CC1,CCCNC(=O)CN(CC)S(=O)(=O)C(=O)CCCC(N)=O,CCN(C(=O)NCc1ccc(C(=O)C#N)cc1)c1ccccc1,CC(C)c1n[nH]c(NC(=O)NC2CCCCC2)c1Br
CCOc1cccc(NCN(C)Cc2cccc(-c3ccoc3)c2)c1,Cc1c(Cl)cc(OC(=O)NC(C(N)=O)c2nccs2)cc1Cl,CCC1CCC(NC(=O)COC)(S(=O)(=O)N(C)C)CC1,Cc1ccc(OCC(=O)NC2CCCCC2)cc1-c1noc(N)n1,Cc1ccc(C)c(COC(=O)c2cccc(N(C)C3CC3)c2)c1
Cc1csc(CNc2cc(=O)n(C)c3ccccc23)n1,CC(C)N(CC(N)=O)c1cccc(Br)c1,Cc1nc2cc(OC(=O)c3snc(C(C)C)c3N)cnc2[nH]1,COc1cc(OCC(=O)Oc2cccc(F)c2)ccc1-n1ccnn1,CCOc1ncccc1C(=O)Nc1cccc2nc(C)ccc12
O=C(NCc1ccc2ccccc2c1)c1c(C(F)(F)F)n[nH]c1O,O=C(Nc1cccnc1-n1ccnc1)NC1COc2ccccc2C1,Cc1noc(C)c1NC(=O)N1CCN(Cc2ccccc2)CC1,CCCn1c(=O)c(=O)n(C(=O)NC(C)C)c2ccccc21,CC(C)Oc1cc(CNC(=O)C(C)Oc2cccc(N)c2)ccn1
COC(=O)c1ccc(NC(=O)c2cscn2)c(C)c1,NC(=O)CC(OC(=O)CN1CCN(c2nccs2)CC1)c1ccc[nH]1,COc1c(Cl)ccc(Cl)c1NC(C)c1cccc(C)c1,O=C1CN=C(NC2CCCC2)N1c1cccc(Cl)c1,CCCC(=O)N(CCc1ccncc1)S(=O)(=O)N1CCC(C)CC1
CCN(Cc1cccs1)C(=O)Cn1cnnc1CC(=O)C(C)C,CCNC(=O)c1cnn(-c2ccccc2Cl)c1NCc1ccco1,CC1COCCN1C(=O)NCCCCOc1cccs1,CC(C)(NCc1nnc(C(C)(C)C)s1)C(=O)N1CCNC(=O)CC1,CN(Cc1ccc(Br)cc1)C(=O)N1CCN(CCOC(C)(C)C)CC1
COc1ccc(CC(=O)Nc2cccc(C#N)n2)cc1,Cc1nc2ncccc2c(=O)n1CCC1(C(=O)c2ccc(F)cc2)CC1(C)C,Cc1nc(C)c(C(=O)Nc2c(C)cccc2C)s1,CCOC(=O)CCCS(=O)(=O)N1CC(C)OC(C)C1,CC(N1CCOCC1)N(C)C(=O)c1ccc(OC2CCC2)nc1
Cc1ccc2oc(=O)c(CCNC(=O)N(Cc3ccccn3)C3CC3)cc2c1,Cc1nc2cc(NC(=O)CCNC(=O)c3ccco3)ccc2n1C,Cc1noc(C)c1CNc1cc(-c2nccs2)ccc1F,O=C(Cc1ccncc1)NCCc1ccc2ccccc2c1,O=C(c1ccccc1)c1ccc(CNC(=O)C2(C(=O)c3ccccc3)CCCC2)cc1
CCOC(=O)CC(C)CNC(=O)Nc1ccc(C)c(C)c1,O=C(OCCCC(=O)N1CCOCC1)C1CC=CCC1,N#Cc1cnc(NCCCc2cccs2)nc1C1CC1,Cc1nc(-c2ccccc2)sc1NC(=O)NCC(F)(F)F,O=C1CCN(CCCNCCc2ccc(-c3cscn3)cc2)CC1
O=C(CC1CC2CCC1C2)NCc1ccc(-c2ccncc2)nc1,CCCCC(=O)Nc1cc(C(=O)c2cc3ccccc3s2)cn(CC)c1=O,CN(C)C(=O)CCc1ncnn1-c1ccc(Cl)cc1,CC(O)COC(=O)c1nc2c([nH]1)CC(C)(C)CNC2=O,CCn1cc(CN2CCN(C(=O)c3ccccc3Cl)CC2)cn1
CC(C)CC1COCCN1CNc1ccc(N2CCOCC2)c(F)c1,Cc1cccc(-n2nnc3c(=O)n(C(C)C(=O)c4ccccc4)cnc32)c1,COc1ccnc(N(C)Cc2ccc3c(c2)nc(C)n3C)c1,N#Cc1cccc(-n2nc(C(=O)c3cccs3)cc2N)c1,Cc1cc(C)c(NCCCOCc2c(C)nn(C)c2C)c(C)c1
COc1ccc(OCCCNC(=O)Nc2ccc(O)cc2)c(OC)c1,COC(=O)CSc1ccc(C(=O)Nc2cccc(C#N)c2)cn1,Cc1ccc(NC(=O)C2CCN(c3ccccc3C)C2=O)cc1C,COC(=O)c1ccc(OCC2CCC2)c(-n2cc(C)cn2)c1,COc1ccc(CN(C)c2nc(C#N)nc3ccccc23)cn1
CSc1c(Cl)cc(C(=O)Nc2cnn(-c3ccccc3)c2)cc1Cl,O=C(Cn1cc(CC(=O)Nc2ccc(F)cc2)cn1)NCC1CCCO1,CCOC(=O)c1cccc(NCc2ccccc2C(=O)OC)c1,CC(C)CCNC(=O)CNc1ccc(C(=O)n2cnnn2)cc1,O=C(NCCc1ccc(O)cc1)N1CCC2CNS(=O)(=O)C2CC1
CCOC(=O)NCC(=O)N1CC(C#N)CC(Cn2cccn2)C1,CC(Oc1cc(F)cc(F)c1)C(=O)Nc1ccc(C(=O)NC2CC2)cc1,CCCc1nnc(NC(=O)c2cccc(-n3ccnc3)c2)s1,CC(=O)N=c1sc2cc(F)ccc2n1CC(=O)NCC(C)O,CC(C)C1CCCN1C(=O)Nc1nnc(-c2ccc(C#N)cc2F)o1
Cc1[nH]c(=O)sc1NC(=O)C1CCCCN1C(=O)COC(C)C,COC(=O)CSc1ccc2c(C)c(CO)c(=O)oc2c1,CN(C)S(=O)(=O)NCC1CCN(C(=O)n2cccn2)CC1,CC(C(=O)Nc1ccc(Cl)cc1)N1CCOCS1(=O)=O,CCOC(=O)Cn1c(SCC(C)C#N)nc2ccccc21
O=C(NCCCO)Nc1n[nH]c2c(Cl)cccc12,Cc1ccc(F)cc1C(=O)Nc1ccc(CN2CCCCC2=O)cc1,CC(C)(C)NC(=O)NCCNC(=O)c1nc2ccccn2n1,CN(c1ccc(F)c(F)c1)c1ccc(Cl)c(NC(N)=O)c1,Cc1nnsc1S(=O)(=O)NCc1ccc(F)c(F)c1
CCS(=O)(=O)OCCS(=O)(=O)c1ccc(F)cc1,O=C(CNc1cccc(F)c1F)NC1CCCCc2ccccc21,COCCC(NS(=O)(=O)c1ccc(C)s1)C1CCCO1,CC(=O)NC(C)CC(=O)NCCNc1ccc(C)cc1,COCCCNC(=O)Cc1cccc(Br)c1N(C)C
CCNC(=O)c1sc2nc(C(C)=O)nn2c1C,Cc1cccc(CN(C)C(=O)c2nc3cc(F)ccc3o2)c1,Cc1cccc(NCC(=O)NCCc2c(C)nn(C)c2C)c1,O=C(NCCCc1ccc(F)cc1)NC1CCCCC1O,COc1cc(NC2CCCc3cc(F)ccc32)cc(C(C)=O)c1
CC(=O)N1CCN(C(=O)CCOc2cccc(Cl)c2)CC1,Cc1ccc(-c2cnccn2)c(OCCNc2ccc(C)nn2)c1,COCc1cccc(C(=O)Nc2nnc(Cc3ccccc3)s2)c1,Cc1nnc(NC(=O)C2CCCc3ccccc32)s1,CC(C)OC(=O)CC(C#N)Cc1ccc2c(c1)OCO2
COC(=O)c1ccc(Cn2cccn2)c(OC)c1,Cc1ccn2ncc(C(=O)Nc3ccc(Cl)cc3)c2c1,CCc1ccccc1OCCC(=O)c1nncn1CC,CCOc1ccccc1CNC(=O)N1CCc2sccc2C1,CCNc1ccc(C)c(NC(=O)COC(=O)c2cccc(F)c2F)c1
COc1ccc(C2CCCN2C(=O)c2c(C)noc2C)c(C)c1F,O=C1CN(C(=O)CNc2cccc(Cl)c2O)c2ccccc2N1,COc1ccc(NC(=O)C2CCN(C(=O)NC(C)C)CC2)cc1,Cc1nc(C)c(-c2nnc(N3CCCCC3)o2)s1,NC(=O)c1ccc(NC(=O)COc2ccc(Cl)c(Cl)c2)cc1
Cn1cncc1C(=O)N1CCc2cc(Br)ccc21,O=C(Nc1ccc(CC(CO)Cc2ccc(=O)[nH]c2)cc1)c1ccncc1,CC(Nc1ccccc1)C(=O)N1CCc2ccccc2C1,CC(=O)Nc1nc(CN2CCOCC2)cs1,CC(C)(C)n1nc(NC(=O)NCC(F)(F)F)cc1-c1c[nH]c2cccc(F)c12
CC(C(=O)NCC1CCCO1)c1cccc(Sc2cnccn2)c1,CC(C)(C)Oc1nc2c(c(CNC(=O)C3CC34CCOCC4)n1)CCC2,CCN1CCN(C(=O)COC(=O)Cc2cccc(F)c2)CC1,CCCC(=O)NC(C(=O)OC)N(c1ccccn1)C(C)C,COCc1nc(N2CCCC2COC2(C(C)C)CCC2)no1
CC1(C)CC(C(=O)c2csc(-c3cccnc3)n2)CCO1,CCCCn1c(SCCNCC(C)C)nc2nc3c(cc2c1=O)COC(C)(C)C3,CN(C)Cc1ccccc1NS(=O)(=O)N(C)C,CC1CCCCN1C(=O)N1CC(OCCCO)C2COCC21,CCNC(=O)c1ccc(Cl)c(C(=O)NCc2cccc(F)c2)c1
CCc1cnc(-c2nc(-n3ccnc3C)nc3c2CCCC3)nc1,COCn1c(Cc2ccco2)nc2cc(F)ccc21,C=Cc1nnc(C(C)N(C)C(=O)NCC2COC3(CCC(C)CC3)O2)n1C,COc1ccc(SCC(=O)Nc2cccc(C)c2C)cc1,O=c1[nH]cnc2nc(Nc3nc4cccc(Cl)c4s3)sc12
CNC(=O)NC1CN(C(=O)c2ccc(Cl)cc2)CC1C,O=CCC(Nc1cccc(Cl)c1)C(=O)N1CCNCC1,CCc1cc(C(=O)c2csc(-c3cnn(C)c3C)n2)sc1C,CSc1nnc(NC(=O)Nc2ccc(C)cc2)o1,Cc1ccc(C(=O)c2cnc(SCC(O)c3ccccn3)o2)cc1
Cc1cccnc1OCc1nc2ccccc2s1,Cc1ccc(S(=O)(=O)NC(=O)C(C)C)cc1,Cc1ccc(OCC(=O)N2CCCC(C)CC2)cc1,O=C1CCC(C(=O)c2ccccc2NC2CCCC2)N1,O=C(CCC1CCCO1)NCc1cc2ccccc2[nH]1
CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OC2CC2)cc1,COc1ccc(CNC(=O)Cc2cscn2)cc1F,Cc1nonc1CN(C)C(=O)NCC(C)(C)NCC(F)(F)F,Cc1nnc(-c2nc(CCNC(=O)c3cc(N)cn3C)n[nH]2)o1,O=C(CCC(=O)c1cccs1)Nc1ccc2c(c1)C(=O)c1ccccc1-2
